
2023-04-05 00:00:00+00:00,0.0258843685899462,28739.2381106536,27843.7644954278
2023-04-06 00:00:00+00:00,-0.06732365914753503,28178.3843123757,27738.759361406
2023-04-07 00:00:00+00:00,0.6066319888288324,28111.5932841216,27794.0318258101
2023-04-08 00:00:00+00:00,0.46160873770713806,28159.8627798755,27883.386552621
2023-04-09 00:00:00+00:00,-0.019997537136077825,28532.8299692781,27828.4814105435
2023-04-10 00:00:00+00:00,0.34043773512045544,29771.46392891,28189.2707713694
2023-04-11 00:00:00+00:00,0.15465361731392993,30509.0836664564,29609.3013680349
2023-04-12 00:00:00+00:00,0.10669018427530924,30462.480941487,29725.5733501584
2023-04-13 00:00:00+00:00,0.2406352712557866,30539.8464812825,29878.6221634081
2023-04-14 00:00:00+00:00,0.5802247375249863,31005.6080444729,30044.497509619
2023-04-15 00:00:00+00:00,0.25194838643074036,30601.7401642927,30245.881938716
2023-04-16 00:00:00+00:00,0.4996962547302246,30555.5376334409,30157.8323252603
2023-04-17 00:00:00+00:00,0.24179840584596,30319.1965766039,29275.3710576336
2023-04-18 00:00:00+00:00,0.41382541656494143,30470.3020147381,29154.8493708622
2023-04-19 00:00:00+00:00,0.3300550977389018,30411.0537908765,28669.8982681516
2023-04-20 00:00:00+00:00,-0.10383668812838467,29076.4010485199,28037.2572572235
2023-04-21 00:00:00+00:00,0.09731395377053155,28349.9678577085,27177.3652995742
2023-04-22 00:00:00+00:00,0.00114699204762773,27872.1431679039,27169.5711204099
2023-04-23 00:00:00+00:00,-0.49581576883792877,27820.2444909276,27400.3137358677
2023-04-24 00:00:00+00:00,-0.2870238423347473,27979.9819006629,27070.8494995525
2023-04-25 00:00:00+00:00,0.13993857665495438,28371.0776961978,27207.9325567409
2023-04-26 00:00:00+00:00,-0.024616960968290042,29995.8384911174,27324.5490065239
2023-04-27 00:00:00+00:00,0.0003725131352742513,29871.5463516429,28402.8873866517
2023-04-28 00:00:00+00:00,0.20427793264389038,29572.7916927929,28929.6085418823
2023-04-29 00:00:00+00:00,0.0,29452.4552449019,29088.0423364895
2023-04-30 00:00:00+00:00,0.33139538764953613,29952.0285526597,29114.0212362778
2023-05-01 00:00:00+00:00,0.07764656268633328,29329.9362211056,27680.7926396911
2023-05-02 00:00:00+00:00,-0.07411735899308146,28881.2983804636,27924.1236749807
2023-05-03 00:00:00+00:00,0.24850552156567574,29259.5332879995,28178.3892452007
2023-05-04 00:00:00+00:00,0.264139324426651,29353.1846595615,28694.0390246895
2023-05-05 00:00:00+00:00,0.5264760689301924,29668.9076771209,28845.5105337151
2023-05-06 00:00:00+00:00,0.19785797595977783,29820.1266220765,28468.9674098562
2023-05-07 00:00:00+00:00,0.24987947940826416,29157.5181853347,28441.3680383238
2023-05-08 00:00:00+00:00,-0.24691032821481879,28663.2723318452,27310.1356123737
2023-05-09 00:00:00+00:00,-0.07791192829608917,27821.4006063564,27375.6006902588
2023-05-10 00:00:00+00:00,0.07738691568374634,28322.6883278863,26883.6698825657
2023-05-11 00:00:00+00:00,0.05758083611726762,27621.9419861764,26781.8270021461
2023-05-12 00:00:00+00:00,0.4261149423463004,27055.6472281282,25878.428829536
2023-05-13 00:00:00+00:00,-0.49757498502731323,27030.4829603024,26710.8738030477
2023-05-14 00:00:00+00:00,0.33654463291168213,27150.9767916992,26661.3549036476
2023-05-15 00:00:00+00:00,0.40415022303076353,27646.3481186699,26766.0969160443
2023-05-16 00:00:00+00:00,0.08630280603062022,27299.3048116412,26878.9479718172
2023-05-17 00:00:00+00:00,0.039379456639289864,27465.9279042946,26600.144844308
2023-05-18 00:00:00+00:00,0.3238573133945465,27466.5275901847,26415.1014830457
2023-05-19 00:00:00+00:00,-0.30080171893624696,27128.6188432596,26700.2101422999
2023-05-20 00:00:00+00:00,0.265477544731564,27155.1590263728,26843.2773808623
2023-05-21 00:00:00+00:00,0.0573797583580017,27265.917991796,26706.9213535133
2023-05-22 00:00:00+00:00,-0.06277203957239785,27045.7350857875,26549.7347924388
2023-05-23 00:00:00+00:00,0.3625310567709116,27434.6843282044,26816.1797181209
2023-05-24 00:00:00+00:00,0.046090223572470924,27224.6037024623,26106.576623118
2023-05-25 00:00:00+00:00,0.04422666629155476,26591.5191830944,25890.5944753459
2023-05-26 00:00:00+00:00,-0.2487490028142929,26916.669912854,26343.9491574985
2023-05-27 00:00:00+00:00,0.6662318110466003,26888.883370776,26621.1414051027
2023-05-28 00:00:00+00:00,0.15329516785485403,28193.448532831,26802.7517301607
2023-05-29 00:00:00+00:00,0.24631692469120026,28432.0387169709,27563.8772111818
2023-05-30 00:00:00+00:00,0.0627436675131321,28044.7597979826,27588.5027657556
2023-05-31 00:00:00+00:00,-0.09612295528252923,27831.6778037086,26866.4539444005
2023-06-01 00:00:00+00:00,0.07319584488868713,27346.1054831365,26671.7211558408
2023-06-02 00:00:00+00:00,-0.15862236618995668,27303.8616872678,26574.6444212308
2023-06-03 00:00:00+00:00,0.9997056126594543,27317.0518540886,26958.0037399252
2023-06-04 00:00:00+00:00,0.6663120985031128,27407.0185695383,26968.2241409056
2023-06-05 00:00:00+00:00,-0.35546604224613737,27129.9825837683,25445.1675071202
2023-06-06 00:00:00+00:00,-0.3728644664470966,27313.8206824171,25434.8671315473
2023-06-07 00:00:00+00:00,0.024297806349667616,27332.1809565185,26146.9888682086
2023-06-08 00:00:00+00:00,-0.18897617321748003,26797.5127867183,26246.6637562363
2023-06-09 00:00:00+00:00,-0.055294999054500034,26770.2891173356,26339.3152211506
